unnamed: 0.1,unnamed: 0,timestamp,turn,speaker,sentence,teacher_tag,student_tag,damsltag,dialogact,lesson_id,turn_num,_row,role
79,79,,69.0,T,"You always subtract that two, where does it come from?",8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,69.0,79,teacher
80,80,,69.0,T,What does it have to do with the ladder?,8 - Press for Accuracy,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,69.0,80,teacher
81,81,,70.0,Ariel,With the ladder?,,1 - None,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,70.0,81,student
82,82,,71.0,T,Hmph.,1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,71.0,82,teacher
83,83,,72.0,Ariel,"Because James, I don’t know how he did it, but I do it because James was right, so I told you.",,2 - Relating to Another Student,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,72.0,83,student
84,84,,73.0,T,"No, you subtract two, in your rule you always talk about subtracting two.",1 - None,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,73.0,84,teacher
85,85,,74.0,Ariel,Because before when I would just multiply by two and then I noticed that I was wrong.,,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,74.0,85,student
86,86,,74.0,Ariel,"I was off by two, so I just starting subtracting two or",,5 - Providing Evidence / Explaining Reasoning,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,74.0,86,student
87,87,,75.0,T,"But you would do that for any number, whether it is odd or even, you do all that?",2 - Keeping Everyone Together,,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,75.0,87,teacher
88,88,,76.0,Ariel,"No, just … Wait, yeah, yeah, yeah, odd or even and then for een, anh, anh, een, aa.",,4 - Making a Claim,sd,Statement-non-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,76.0,88,student
89,89,,77.0,T,"Ok, so thank you, this was very nice.",1 - None,,sv,Statement-opinion,Ladder problem 7_Grade 7.xlsx_with_dialog_acts,77.0,89,teacher
